rep,method,n,s,o,d,type,lower,upper,avg,sd,expected,thetahat
1,SONNETnonpar,1500,10,300,2,sd,6.4069768903114745,7.452065762409077,6.929521326360276,0.2666092031132029,8.348704880269228,1.682190793862575
1,SONNETpar,1500,10,750,2,pct,8.025089753065345,9.62838931540744,8.539140942757328,0.48340143414924874,8.348704880269228,1.682190793862575
1,SONNETpar,1500,10,750,2,sd,7.82250301930426,9.454278951420934,8.638390985362596,0.41627701962584873,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,10,750,2,pct,7.205190080152429,8.10368923591708,7.669666340118887,0.3409738048338147,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,10,750,2,sd,7.150489004677374,8.191583102209272,7.6710360534433235,0.26559010924280135,8.348704880269228,1.682190793862575
1,NSBoot,2000,0,0,2,pct,7.518280112525625,8.326863632296387,7.863268122628519,0.2702095415698329,8.500137559416844,1.6761065532766384
1,NSBoot,2000,0,0,2,sd,7.456995250091524,8.292405928618642,7.874700589355084,0.21311888512154584,8.500137559416844,1.6761065532766384
1,ASEpar,2000,0,0,2,pct,7.865541613040413,8.728703920094159,8.268550575956422,0.31045804931912535,8.500137559416844,1.6761065532766384
1,ASEpar,2000,0,0,2,sd,7.824229182191705,8.759724844368915,8.29197701328031,0.23865123786872597,8.500137559416844,1.6761065532766384
1,ASEnonpar,2000,0,0,2,pct,7.446570743110774,8.386734953568306,7.881837544939049,0.3005946820230161,8.500137559416844,1.6761065532766384
1,ASEnonpar,2000,0,0,2,sd,7.411227473502825,8.384351123781931,7.897789298642378,0.24825039081202044,8.500137559416844,1.6761065532766384
1,SONNETpar,2000,2,0,2,pct,7.801862320122802,8.761703933239964,8.305755645851765,0.3674513535097965,8.500137559416844,1.6761065532766384
1,SONNETpar,2000,2,0,2,sd,7.7767325049516485,8.852402805051405,8.314567655001527,0.2744107311625386,8.500137559416844,1.6761065532766384
1,SONNETnonpar,2000,2,0,2,pct,7.282139541528087,8.065059171458184,7.614419511827384,0.24754168703881252,8.500137559416844,1.6761065532766384
1,SONNETnonpar,2000,2,0,2,sd,7.2318363729136195,8.009310722874076,7.620573547893848,0.19833893788178628,8.500137559416844,1.6761065532766384
1,SONNETpar,2000,2,200,2,pct,7.624872860565029,8.901961578914154,8.329564674834057,0.3137514658383367,8.500137559416844,1.6761065532766384
1,SONNETpar,2000,2,200,2,sd,7.701199138500668,8.89381302143133,8.297506079965999,0.30424382599319366,8.500137559416844,1.6761065532766384
1,SONNETnonpar,2000,2,200,2,pct,7.312149929543034,8.038479280458828,7.634015612598402,0.24646045261467542,8.500137559416844,1.6761065532766384
1,SONNETnonpar,2000,2,200,2,sd,7.280792028508783,8.032261658886304,7.656526843697543,0.19170495894440343,8.500137559416844,1.6761065532766384
1,SONNETpar,2000,2,400,2,pct,7.792274961092568,8.822697528578832,8.232227099755267,0.37436835212657016,8.500137559416844,1.6761065532766384
1,SONNETpar,2000,2,400,2,sd,7.7303736873218085,8.853368078978725,8.291870883150267,0.2864834253371373,8.500137559416844,1.6761065532766384
1,SONNETnonpar,2000,2,400,2,pct,7.329700544854548,8.158763778014901,7.665607257272383,0.34763374544536063,8.500137559416844,1.6761065532766384
1,SONNETnonpar,2000,2,400,2,sd,7.236249213158536,8.174880980358354,7.705565096758446,0.23945127936115826,8.500137559416844,1.6761065532766384
1,SONNETpar,2000,2,1000,2,pct,7.666938826385765,8.775876363508093,8.317523202450827,0.3335350962682284,8.500137559416844,1.6761065532766384
1,SONNETpar,2000,2,1000,2,sd,7.736405942143252,8.87013563229211,8.30327078721768,0.2892220722144828,8.500137559416844,1.6761065532766384
1,SONNETnonpar,2000,2,1000,2,pct,7.409038692386579,8.238268648207672,7.787969079227147,0.3267077946421848,8.500137559416844,1.6761065532766384
1,SONNETnonpar,2000,2,1000,2,sd,7.352701926990365,8.29046820678865,7.821585066889508,0.23923048770162775,8.500137559416844,1.6761065532766384
1,SONNETpar,2000,5,0,2,pct,7.943386150480568,8.76913089126251,8.326396199659222,0.31218256929789057,8.500137559416844,1.6761065532766384
1,SONNETpar,2000,5,0,2,sd,7.906944300869108,8.777925200751172,8.34243475081014,0.22219308792208722,8.500137559416844,1.6761065532766384
1,SONNETnonpar,2000,5,0,2,pct,6.470040840288329,7.147295038710377,6.777967831512805,0.26099295186336047,8.500137559416844,1.6761065532766384
1,SONNETnonpar,2000,5,0,2,sd,6.4433684735923675,7.107171146904748,6.775269810248558,0.1693405283332684,8.500137559416844,1.6761065532766384
1,SONNETpar,2000,5,200,2,pct,7.687922049919644,8.956193417525398,8.324935913961198,0.541946818975898,8.500137559416844,1.6761065532766384
1,SONNETpar,2000,5,200,2,sd,7.623280970001492,9.014803143498504,8.319042056749998,0.35498666926360956,8.500137559416844,1.6761065532766384
1,SONNETnonpar,2000,5,200,2,pct,6.658504009213778,7.672834252719841,7.112261406542913,0.21632433107331028,8.500137559416844,1.6761065532766384
